workerId,comment,answer,race,age,gender,politic
IlFHfu6B,105,1,White,38,Male,Independent
IlFHfu6B,109,1,White,38,Male,Independent
IlFHfu6B,113,1,White,38,Male,Independent
IlFHfu6B,117,1,White,38,Male,Independent
zDc42cZa,41,1,White,69,Male,Independent
zDc42cZa,93,-1,White,69,Male,Independent
zDc42cZa,16,-1,White,69,Male,Independent
zDc42cZa,31,1,White,69,Male,Independent
zDc42cZa,88,-1,White,69,Male,Independent
zDc42cZa,19,-1,White,69,Male,Independent
zDc42cZa,97,1,White,69,Male,Independent
zDc42cZa,109,1,White,69,Male,Independent
zDc42cZa,37,1,White,69,Male,Independent
zDc42cZa,110,1,White,69,Male,Independent
zDc42cZa,2,-1,White,69,Male,Independent
zDc42cZa,86,1,White,69,Male,Independent
zDc42cZa,21,1,White,69,Male,Independent
zDc42cZa,116,1,White,69,Male,Independent
zDc42cZa,106,1,White,69,Male,Independent
zDc42cZa,6,-1,White,69,Male,Independent
zDc42cZa,70,1,White,69,Male,Independent
zDc42cZa,52,1,White,69,Male,Independent
zDc42cZa,77,1,White,69,Male,Independent
zDc42cZa,23,1,White,69,Male,Independent
zDc42cZa,61,-1,White,69,Male,Independent
zDc42cZa,62,-1,White,69,Male,Independent
zDc42cZa,44,1,White,69,Male,Independent
zDc42cZa,54,1,White,69,Male,Independent
nLwLm0mv,95,1,White,39,Male,Independent
nLwLm0mv,51,1,White,39,Male,Independent
nLwLm0mv,102,1,White,39,Male,Independent
nLwLm0mv,4,-1,White,39,Male,Independent
nLwLm0mv,68,1,White,39,Male,Independent
nLwLm0mv,42,1,White,39,Male,Independent
nLwLm0mv,21,1,White,39,Male,Independent
nLwLm0mv,27,-1,White,39,Male,Independent
nLwLm0mv,87,1,White,39,Male,Independent
nLwLm0mv,36,1,White,39,Male,Independent
nLwLm0mv,16,-1,White,39,Male,Independent
nLwLm0mv,119,1,White,39,Male,Independent
nLwLm0mv,67,-1,White,39,Male,Independent
nLwLm0mv,114,1,White,39,Male,Independent
nLwLm0mv,73,-1,White,39,Male,Independent
nLwLm0mv,11,1,White,39,Male,Independent
nLwLm0mv,76,1,White,39,Male,Independent
nLwLm0mv,85,-1,White,39,Male,Independent
nLwLm0mv,92,-1,White,39,Male,Independent
nLwLm0mv,50,1,White,39,Male,Independent
nLwLm0mv,41,1,White,39,Male,Independent
nLwLm0mv,109,-1,White,39,Male,Independent
nLwLm0mv,32,-1,White,39,Male,Independent
nLwLm0mv,3,-1,White,39,Male,Independent
PR46P07t,50,1,White,35,Male,Democrat
PR46P07t,6,-1,White,35,Male,Democrat
PR46P07t,47,1,White,35,Male,Democrat
PR46P07t,73,1,White,35,Male,Democrat
PR46P07t,27,1,White,35,Male,Democrat
PR46P07t,116,1,White,35,Male,Democrat
PR46P07t,90,1,White,35,Male,Democrat
PR46P07t,20,-1,White,35,Male,Democrat
PR46P07t,18,-1,White,35,Male,Democrat
PR46P07t,71,1,White,35,Male,Democrat
PR46P07t,109,1,White,35,Male,Democrat
PR46P07t,92,1,White,35,Male,Democrat
PR46P07t,84,1,White,35,Male,Democrat
PR46P07t,112,1,White,35,Male,Democrat
PR46P07t,85,1,White,35,Male,Democrat
PR46P07t,4,-1,White,35,Male,Democrat
PR46P07t,48,1,White,35,Male,Democrat
PR46P07t,32,1,White,35,Male,Democrat
PR46P07t,31,1,White,35,Male,Democrat
PR46P07t,107,1,White,35,Male,Democrat
PR46P07t,59,1,White,35,Male,Democrat
PR46P07t,14,-1,White,35,Male,Democrat
PR46P07t,63,-1,White,35,Male,Democrat
PR46P07t,65,-1,White,35,Male,Democrat
1kLKPhA0,80,1,Black,30,Male,Independent
1kLKPhA0,70,-1,Black,30,Male,Independent
1kLKPhA0,55,1,Black,30,Male,Independent
1kLKPhA0,47,1,Black,30,Male,Independent
1kLKPhA0,102,1,Black,30,Male,Independent
1kLKPhA0,32,-1,Black,30,Male,Independent
1kLKPhA0,5,-1,Black,30,Male,Independent
1kLKPhA0,66,-1,Black,30,Male,Independent
1kLKPhA0,72,-1,Black,30,Male,Independent
1kLKPhA0,96,1,Black,30,Male,Independent
1kLKPhA0,116,1,Black,30,Male,Independent
1kLKPhA0,2,-1,Black,30,Male,Independent
1kLKPhA0,15,-1,Black,30,Male,Independent
1kLKPhA0,39,-1,Black,30,Male,Independent
1kLKPhA0,84,-1,Black,30,Male,Independent
1kLKPhA0,29,-1,Black,30,Male,Independent
1kLKPhA0,100,1,Black,30,Male,Independent
1kLKPhA0,57,1,Black,30,Male,Independent
1kLKPhA0,16,-1,Black,30,Male,Independent
1kLKPhA0,26,-1,Black,30,Male,Independent
1kLKPhA0,110,1,Black,30,Male,Independent
1kLKPhA0,45,1,Black,30,Male,Independent
1kLKPhA0,64,-1,Black,30,Male,Independent
1kLKPhA0,94,-1,Black,30,Male,Independent
xuPnS44i,34,1,White,30,Male,Independent
xuPnS44i,115,1,White,30,Male,Independent
xuPnS44i,36,1,White,30,Male,Independent
xuPnS44i,26,1,White,30,Male,Independent
xuPnS44i,0,-1,White,30,Male,Independent
xuPnS44i,47,1,White,30,Male,Independent
xuPnS44i,100,1,White,30,Male,Independent
xuPnS44i,53,1,White,30,Male,Independent
xuPnS44i,80,1,White,30,Male,Independent
xuPnS44i,71,-1,White,30,Male,Independent
xuPnS44i,70,1,White,30,Male,Independent
xuPnS44i,97,1,White,30,Male,Independent
xuPnS44i,19,-1,White,30,Male,Independent
xuPnS44i,98,1,White,30,Male,Independent
xuPnS44i,29,1,White,30,Male,Independent
xuPnS44i,82,-1,White,30,Male,Independent
xuPnS44i,57,1,White,30,Male,Independent
xuPnS44i,105,1,White,30,Male,Independent
xuPnS44i,60,-1,White,30,Male,Independent
xuPnS44i,7,-1,White,30,Male,Independent
xuPnS44i,46,1,White,30,Male,Independent
xuPnS44i,119,1,White,30,Male,Independent
xuPnS44i,10,-1,White,30,Male,Independent
xuPnS44i,61,-1,White,30,Male,Independent
KJFXVFVN,34,1,White,55,Male,Democrat
KJFXVFVN,24,1,White,55,Male,Democrat
KJFXVFVN,105,1,White,55,Male,Democrat
KJFXVFVN,40,1,White,55,Male,Democrat
KJFXVFVN,26,1,White,55,Male,Democrat
KJFXVFVN,9,-1,White,55,Male,Democrat
KJFXVFVN,113,1,White,55,Male,Democrat
KJFXVFVN,76,1,White,55,Male,Democrat
KJFXVFVN,58,1,White,55,Male,Democrat
KJFXVFVN,108,1,White,55,Male,Democrat
KJFXVFVN,16,-1,White,55,Male,Democrat
KJFXVFVN,60,-1,White,55,Male,Democrat
KJFXVFVN,78,1,White,55,Male,Democrat
KJFXVFVN,47,1,White,55,Male,Democrat
KJFXVFVN,4,-1,White,55,Male,Democrat
KJFXVFVN,117,1,White,55,Male,Democrat
KJFXVFVN,95,1,White,55,Male,Democrat
KJFXVFVN,14,-1,White,55,Male,Democrat
KJFXVFVN,87,1,White,55,Male,Democrat
KJFXVFVN,84,-1,White,55,Male,Democrat
KJFXVFVN,69,-1,White,55,Male,Democrat
KJFXVFVN,92,1,White,55,Male,Democrat
KJFXVFVN,30,1,White,55,Male,Democrat
KJFXVFVN,59,1,White,55,Male,Democrat
3qI9esTt,23,1,White,35,Male,Independent
3qI9esTt,62,-1,White,35,Male,Independent
3qI9esTt,103,-1,White,35,Male,Independent
3qI9esTt,33,1,White,35,Male,Independent
3qI9esTt,70,-1,White,35,Male,Independent
3qI9esTt,58,1,White,35,Male,Independent
3qI9esTt,16,-1,White,35,Male,Independent
3qI9esTt,11,-1,White,35,Male,Independent
3qI9esTt,118,1,White,35,Male,Independent
3qI9esTt,84,-1,White,35,Male,Independent
3qI9esTt,111,-1,White,35,Male,Independent
3qI9esTt,38,1,White,35,Male,Independent
3qI9esTt,109,1,White,35,Male,Independent
3qI9esTt,49,1,White,35,Male,Independent
3qI9esTt,87,1,White,35,Male,Independent
3qI9esTt,4,-1,White,35,Male,Independent
3qI9esTt,6,-1,White,35,Male,Independent
3qI9esTt,21,-1,White,35,Male,Independent
3qI9esTt,90,-1,White,35,Male,Independent
3qI9esTt,98,1,White,35,Male,Independent
3qI9esTt,64,-1,White,35,Male,Independent
3qI9esTt,46,1,White,35,Male,Independent
3qI9esTt,50,-1,White,35,Male,Independent
3qI9esTt,76,1,White,35,Male,Independent
YVayajAY,66,1,White,20,Male,Independent
YVayajAY,65,-1,White,20,Male,Independent
YVayajAY,37,1,White,20,Male,Independent
YVayajAY,94,1,White,20,Male,Independent
YVayajAY,112,1,White,20,Male,Independent
YVayajAY,51,1,White,20,Male,Independent
YVayajAY,119,1,White,20,Male,Independent
YVayajAY,4,-1,White,20,Male,Independent
YVayajAY,41,1,White,20,Male,Independent
YVayajAY,5,-1,White,20,Male,Independent
YVayajAY,77,-1,White,20,Male,Independent
YVayajAY,98,1,White,20,Male,Independent
YVayajAY,109,-1,White,20,Male,Independent
YVayajAY,59,-1,White,20,Male,Independent
YVayajAY,84,1,White,20,Male,Independent
YVayajAY,24,1,White,20,Male,Independent
YVayajAY,30,-1,White,20,Male,Independent
YVayajAY,79,1,White,20,Male,Independent
YVayajAY,14,-1,White,20,Male,Independent
YVayajAY,100,1,White,20,Male,Independent
YVayajAY,20,1,White,20,Male,Independent
YVayajAY,18,-1,White,20,Male,Independent
YVayajAY,40,1,White,20,Male,Independent
YVayajAY,82,-1,White,20,Male,Independent
l6NpBaRV,6,-1,American,46,Male,Independent
l6NpBaRV,11,1,American,46,Male,Independent
l6NpBaRV,31,-1,American,46,Male,Independent
l6NpBaRV,29,1,American,46,Male,Independent
l6NpBaRV,94,1,American,46,Male,Independent
l6NpBaRV,95,-1,American,46,Male,Independent
l6NpBaRV,66,1,American,46,Male,Independent
l6NpBaRV,80,1,American,46,Male,Independent
l6NpBaRV,112,1,American,46,Male,Independent
l6NpBaRV,48,-1,American,46,Male,Independent
l6NpBaRV,7,-1,American,46,Male,Independent
l6NpBaRV,105,1,American,46,Male,Independent
l6NpBaRV,46,1,American,46,Male,Independent
l6NpBaRV,22,1,American,46,Male,Independent
l6NpBaRV,85,-1,American,46,Male,Independent
l6NpBaRV,100,1,American,46,Male,Independent
l6NpBaRV,75,1,American,46,Male,Independent
l6NpBaRV,69,-1,American,46,Male,Independent
l6NpBaRV,55,1,American,46,Male,Independent
l6NpBaRV,57,1,American,46,Male,Independent
l6NpBaRV,10,-1,American,46,Male,Independent
l6NpBaRV,34,-1,American,46,Male,Independent
l6NpBaRV,71,-1,American,46,Male,Independent
l6NpBaRV,110,-1,American,46,Male,Independent
80UkbIpg,15,-1,White,35,Male,Independent
80UkbIpg,38,1,White,35,Male,Independent
80UkbIpg,50,1,White,35,Male,Independent
80UkbIpg,26,1,White,35,Male,Independent
80UkbIpg,78,1,White,35,Male,Independent
80UkbIpg,45,1,White,35,Male,Independent
80UkbIpg,44,1,White,35,Male,Independent
80UkbIpg,8,-1,White,35,Male,Independent
80UkbIpg,60,-1,White,35,Male,Independent
80UkbIpg,115,1,White,35,Male,Independent
80UkbIpg,68,1,White,35,Male,Independent
80UkbIpg,108,1,White,35,Male,Independent
80UkbIpg,36,1,White,35,Male,Independent
80UkbIpg,81,1,White,35,Male,Independent
80UkbIpg,89,-1,White,35,Male,Independent
80UkbIpg,53,1,White,35,Male,Independent
80UkbIpg,72,-1,White,35,Male,Independent
80UkbIpg,22,1,White,35,Male,Independent
80UkbIpg,96,1,White,35,Male,Independent
80UkbIpg,97,1,White,35,Male,Independent
80UkbIpg,18,-1,White,35,Male,Independent
80UkbIpg,100,1,White,35,Male,Independent
80UkbIpg,114,1,White,35,Male,Independent
80UkbIpg,6,-1,White,35,Male,Independent
xiOHtq8m,89,1,Asian,22,Male,Democrat
xiOHtq8m,83,1,Asian,22,Male,Democrat
xiOHtq8m,100,1,Asian,22,Male,Democrat
xiOHtq8m,3,-1,Asian,22,Male,Democrat
xiOHtq8m,60,-1,Asian,22,Male,Democrat
xiOHtq8m,34,1,Asian,22,Male,Democrat
xiOHtq8m,17,1,Asian,22,Male,Democrat
xiOHtq8m,119,1,Asian,22,Male,Democrat
xiOHtq8m,90,1,Asian,22,Male,Democrat
xiOHtq8m,117,1,Asian,22,Male,Democrat
xiOHtq8m,70,1,Asian,22,Male,Democrat
xiOHtq8m,43,1,Asian,22,Male,Democrat
xiOHtq8m,63,-1,Asian,22,Male,Democrat
xiOHtq8m,91,1,Asian,22,Male,Democrat
xiOHtq8m,48,1,Asian,22,Male,Democrat
xiOHtq8m,57,1,Asian,22,Male,Democrat
xiOHtq8m,4,-1,Asian,22,Male,Democrat
xiOHtq8m,36,1,Asian,22,Male,Democrat
xiOHtq8m,105,1,Asian,22,Male,Democrat
xiOHtq8m,19,-1,Asian,22,Male,Democrat
xiOHtq8m,58,-1,Asian,22,Male,Democrat
xiOHtq8m,26,-1,Asian,22,Male,Democrat
xiOHtq8m,29,1,Asian,22,Male,Democrat
xiOHtq8m,77,1,Asian,22,Male,Democrat
JNG0WsdM,15,-1,White,23,Male,Democrat
JNG0WsdM,66,-1,White,23,Male,Democrat
JNG0WsdM,100,1,White,23,Male,Democrat
JNG0WsdM,43,1,White,23,Male,Democrat
JNG0WsdM,53,1,White,23,Male,Democrat
JNG0WsdM,102,1,White,23,Male,Democrat
JNG0WsdM,77,1,White,23,Male,Democrat
JNG0WsdM,5,-1,White,23,Male,Democrat
JNG0WsdM,20,-1,White,23,Male,Democrat
JNG0WsdM,28,1,White,23,Male,Democrat
JNG0WsdM,10,1,White,23,Male,Democrat
JNG0WsdM,31,1,White,23,Male,Democrat
JNG0WsdM,79,-1,White,23,Male,Democrat
JNG0WsdM,80,1,White,23,Male,Democrat
JNG0WsdM,69,-1,White,23,Male,Democrat
JNG0WsdM,42,1,White,23,Male,Democrat
JNG0WsdM,116,1,White,23,Male,Democrat
JNG0WsdM,56,1,White,23,Male,Democrat
JNG0WsdM,32,1,White,23,Male,Democrat
JNG0WsdM,88,1,White,23,Male,Democrat
JNG0WsdM,96,1,White,23,Male,Democrat
JNG0WsdM,115,1,White,23,Male,Democrat
JNG0WsdM,4,-1,White,23,Male,Democrat
JNG0WsdM,90,1,White,23,Male,Democrat
8LB5tmEj,4,-1,Black,48,Male,Democrat
8LB5tmEj,42,-1,Black,48,Male,Democrat
8LB5tmEj,96,1,Black,48,Male,Democrat
8LB5tmEj,80,1,Black,48,Male,Democrat
8LB5tmEj,45,1,Black,48,Male,Democrat
8LB5tmEj,52,1,Black,48,Male,Democrat
8LB5tmEj,6,-1,Black,48,Male,Democrat
8LB5tmEj,99,-1,Black,48,Male,Democrat
8LB5tmEj,86,-1,Black,48,Male,Democrat
8LB5tmEj,112,1,Black,48,Male,Democrat
8LB5tmEj,17,-1,Black,48,Male,Democrat
8LB5tmEj,54,1,Black,48,Male,Democrat
8LB5tmEj,103,-1,Black,48,Male,Democrat
8LB5tmEj,109,-1,Black,48,Male,Democrat
8LB5tmEj,62,-1,Black,48,Male,Democrat
8LB5tmEj,110,1,Black,48,Male,Democrat
8LB5tmEj,35,-1,Black,48,Male,Democrat
8LB5tmEj,12,-1,Black,48,Male,Democrat
8LB5tmEj,65,-1,Black,48,Male,Democrat
8LB5tmEj,75,1,Black,48,Male,Democrat
8LB5tmEj,76,-1,Black,48,Male,Democrat
8LB5tmEj,30,1,Black,48,Male,Democrat
8LB5tmEj,21,-1,Black,48,Male,Democrat
8LB5tmEj,28,-1,Black,48,Male,Democrat
76e27qBZ,63,-1,Hispanic,18,Male,Democrat
76e27qBZ,90,1,Hispanic,18,Male,Democrat
76e27qBZ,113,1,Hispanic,18,Male,Democrat
76e27qBZ,105,1,Hispanic,18,Male,Democrat
76e27qBZ,38,1,Hispanic,18,Male,Democrat
76e27qBZ,61,-1,Hispanic,18,Male,Democrat
76e27qBZ,31,1,Hispanic,18,Male,Democrat
76e27qBZ,97,1,Hispanic,18,Male,Democrat
76e27qBZ,84,-1,Hispanic,18,Male,Democrat
76e27qBZ,82,1,Hispanic,18,Male,Democrat
76e27qBZ,109,1,Hispanic,18,Male,Democrat
76e27qBZ,111,1,Hispanic,18,Male,Democrat
76e27qBZ,41,1,Hispanic,18,Male,Democrat
76e27qBZ,20,-1,Hispanic,18,Male,Democrat
76e27qBZ,48,-1,Hispanic,18,Male,Democrat
76e27qBZ,23,1,Hispanic,18,Male,Democrat
76e27qBZ,19,1,Hispanic,18,Male,Democrat
76e27qBZ,56,1,Hispanic,18,Male,Democrat
76e27qBZ,17,-1,Hispanic,18,Male,Democrat
76e27qBZ,52,1,Hispanic,18,Male,Democrat
76e27qBZ,73,-1,Hispanic,18,Male,Democrat
76e27qBZ,2,-1,Hispanic,18,Male,Democrat
76e27qBZ,7,-1,Hispanic,18,Male,Democrat
76e27qBZ,75,1,Hispanic,18,Male,Democrat
0TtFhU7b,4,-1,White,67,Male,Democrat
0TtFhU7b,8,-1,White,67,Male,Democrat
0TtFhU7b,87,1,White,67,Male,Democrat
0TtFhU7b,92,1,White,67,Male,Democrat
0TtFhU7b,85,1,White,67,Male,Democrat
0TtFhU7b,94,1,White,67,Male,Democrat
0TtFhU7b,16,1,White,67,Male,Democrat
0TtFhU7b,11,1,White,67,Male,Democrat
0TtFhU7b,104,1,White,67,Male,Democrat
0TtFhU7b,113,1,White,67,Male,Democrat
0TtFhU7b,29,1,White,67,Male,Democrat
0TtFhU7b,114,1,White,67,Male,Democrat
0TtFhU7b,100,1,White,67,Male,Democrat
0TtFhU7b,28,1,White,67,Male,Democrat
0TtFhU7b,32,1,White,67,Male,Democrat
0TtFhU7b,33,1,White,67,Male,Democrat
0TtFhU7b,48,1,White,67,Male,Democrat
0TtFhU7b,53,1,White,67,Male,Democrat
0TtFhU7b,52,1,White,67,Male,Democrat
0TtFhU7b,47,1,White,67,Male,Democrat
0TtFhU7b,73,1,White,67,Male,Democrat
0TtFhU7b,65,-1,White,67,Male,Democrat
0TtFhU7b,76,1,White,67,Male,Democrat
0TtFhU7b,67,-1,White,67,Male,Democrat
Gb6m5sLW,59,1,White,56,Male,Republican
Gb6m5sLW,44,1,White,56,Male,Republican
Gb6m5sLW,40,1,White,56,Male,Republican
Gb6m5sLW,55,1,White,56,Male,Republican
Gb6m5sLW,76,1,White,56,Male,Republican
Gb6m5sLW,68,-1,White,56,Male,Republican
Gb6m5sLW,28,1,White,56,Male,Republican
Gb6m5sLW,61,-1,White,56,Male,Republican
Gb6m5sLW,77,-1,White,56,Male,Republican
Gb6m5sLW,10,-1,White,56,Male,Republican
Gb6m5sLW,24,1,White,56,Male,Republican
Gb6m5sLW,39,-1,White,56,Male,Republican
Gb6m5sLW,36,1,White,56,Male,Republican
Gb6m5sLW,12,-1,White,56,Male,Republican
Gb6m5sLW,1,-1,White,56,Male,Republican
Gb6m5sLW,5,-1,White,56,Male,Republican
Gb6m5sLW,97,1,White,56,Male,Republican
Gb6m5sLW,82,-1,White,56,Male,Republican
Gb6m5sLW,90,1,White,56,Male,Republican
Gb6m5sLW,85,-1,White,56,Male,Republican
Gb6m5sLW,104,1,White,56,Male,Republican
Gb6m5sLW,107,1,White,56,Male,Republican
Gb6m5sLW,117,1,White,56,Male,Republican
Gb6m5sLW,112,1,White,56,Male,Republican
5ijcE4dP,68,1,White,57,Male,Republican
5ijcE4dP,9,-1,White,57,Male,Republican
5ijcE4dP,116,1,White,57,Male,Republican
5ijcE4dP,11,1,White,57,Male,Republican
5ijcE4dP,112,1,White,57,Male,Republican
5ijcE4dP,95,1,White,57,Male,Republican
5ijcE4dP,77,1,White,57,Male,Republican
5ijcE4dP,57,1,White,57,Male,Republican
5ijcE4dP,76,1,White,57,Male,Republican
5ijcE4dP,1,-1,White,57,Male,Republican
5ijcE4dP,66,1,White,57,Male,Republican
5ijcE4dP,12,-1,White,57,Male,Republican
5ijcE4dP,30,1,White,57,Male,Republican
5ijcE4dP,100,1,White,57,Male,Republican
5ijcE4dP,43,1,White,57,Male,Republican
5ijcE4dP,21,1,White,57,Male,Republican
5ijcE4dP,51,1,White,57,Male,Republican
5ijcE4dP,92,1,White,57,Male,Republican
5ijcE4dP,103,1,White,57,Male,Republican
5ijcE4dP,86,1,White,57,Male,Republican
5ijcE4dP,48,1,White,57,Male,Republican
5ijcE4dP,81,-1,White,57,Male,Republican
5ijcE4dP,38,1,White,57,Male,Republican
5ijcE4dP,20,-1,White,57,Male,Republican
nmOdEzSV,103,-1,White,32,Male,Democrat
nmOdEzSV,24,1,White,32,Male,Democrat
nmOdEzSV,31,1,White,32,Male,Democrat
nmOdEzSV,45,1,White,32,Male,Democrat
nmOdEzSV,0,-1,White,32,Male,Democrat
nmOdEzSV,6,-1,White,32,Male,Democrat
nmOdEzSV,89,-1,White,32,Male,Democrat
nmOdEzSV,43,1,White,32,Male,Democrat
nmOdEzSV,71,-1,White,32,Male,Democrat
nmOdEzSV,102,1,White,32,Male,Democrat
nmOdEzSV,98,1,White,32,Male,Democrat
nmOdEzSV,14,-1,White,32,Male,Democrat
nmOdEzSV,115,1,White,32,Male,Democrat
nmOdEzSV,28,1,White,32,Male,Democrat
nmOdEzSV,77,1,White,32,Male,Democrat
nmOdEzSV,12,-1,White,32,Male,Democrat
nmOdEzSV,95,1,White,32,Male,Democrat
nmOdEzSV,86,1,White,32,Male,Democrat
nmOdEzSV,110,1,White,32,Male,Democrat
nmOdEzSV,33,1,White,32,Male,Democrat
nmOdEzSV,63,-1,White,32,Male,Democrat
nmOdEzSV,59,1,White,32,Male,Democrat
nmOdEzSV,54,1,White,32,Male,Democrat
nmOdEzSV,69,-1,White,32,Male,Democrat
CXfsDbEl,106,1,White,31,Male,Independent
CXfsDbEl,89,1,White,31,Male,Independent
CXfsDbEl,66,1,White,31,Male,Independent
CXfsDbEl,43,1,White,31,Male,Independent
CXfsDbEl,81,1,White,31,Male,Independent
CXfsDbEl,55,1,White,31,Male,Independent
CXfsDbEl,113,1,White,31,Male,Independent
CXfsDbEl,29,-1,White,31,Male,Independent
CXfsDbEl,50,1,White,31,Male,Independent
CXfsDbEl,96,1,White,31,Male,Independent
CXfsDbEl,46,1,White,31,Male,Independent
CXfsDbEl,115,1,White,31,Male,Independent
CXfsDbEl,34,1,White,31,Male,Independent
CXfsDbEl,72,-1,White,31,Male,Independent
CXfsDbEl,10,-1,White,31,Male,Independent
CXfsDbEl,24,1,White,31,Male,Independent
CXfsDbEl,95,1,White,31,Male,Independent
CXfsDbEl,37,1,White,31,Male,Independent
CXfsDbEl,101,1,White,31,Male,Independent
CXfsDbEl,5,-1,White,31,Male,Independent
CXfsDbEl,12,-1,White,31,Male,Independent
CXfsDbEl,3,1,White,31,Male,Independent
CXfsDbEl,77,1,White,31,Male,Independent
CXfsDbEl,64,-1,White,31,Male,Independent
F5zqiWhQ,74,1,White,69,Male,Democrat
F5zqiWhQ,26,1,White,69,Male,Democrat
F5zqiWhQ,82,-1,White,69,Male,Democrat
F5zqiWhQ,8,-1,White,69,Male,Democrat
F5zqiWhQ,55,1,White,69,Male,Democrat
F5zqiWhQ,70,1,White,69,Male,Democrat
F5zqiWhQ,108,1,White,69,Male,Democrat
F5zqiWhQ,29,-1,White,69,Male,Democrat
F5zqiWhQ,9,-1,White,69,Male,Democrat
F5zqiWhQ,14,-1,White,69,Male,Democrat
F5zqiWhQ,58,1,White,69,Male,Democrat
F5zqiWhQ,40,1,White,69,Male,Democrat
F5zqiWhQ,42,1,White,69,Male,Democrat
F5zqiWhQ,30,1,White,69,Male,Democrat
F5zqiWhQ,118,1,White,69,Male,Democrat
F5zqiWhQ,63,-1,White,69,Male,Democrat
F5zqiWhQ,114,1,White,69,Male,Democrat
F5zqiWhQ,99,1,White,69,Male,Democrat
F5zqiWhQ,85,-1,White,69,Male,Democrat
F5zqiWhQ,10,-1,White,69,Male,Democrat
F5zqiWhQ,62,-1,White,69,Male,Democrat
F5zqiWhQ,33,1,White,69,Male,Democrat
F5zqiWhQ,106,1,White,69,Male,Democrat
F5zqiWhQ,92,1,White,69,Male,Democrat
8F7mlOpV,45,1,White,52,Male,Republican
8F7mlOpV,35,1,White,52,Male,Republican
8F7mlOpV,112,1,White,52,Male,Republican
8F7mlOpV,97,1,White,52,Male,Republican
8F7mlOpV,7,-1,White,52,Male,Republican
8F7mlOpV,108,1,White,52,Male,Republican
8F7mlOpV,65,-1,White,52,Male,Republican
8F7mlOpV,60,-1,White,52,Male,Republican
8F7mlOpV,36,-1,White,52,Male,Republican
8F7mlOpV,119,-1,White,52,Male,Republican
8F7mlOpV,14,-1,White,52,Male,Republican
8F7mlOpV,58,-1,White,52,Male,Republican
8F7mlOpV,28,-1,White,52,Male,Republican
8F7mlOpV,42,1,White,52,Male,Republican
8F7mlOpV,94,1,White,52,Male,Republican
8F7mlOpV,87,1,White,52,Male,Republican
8F7mlOpV,9,1,White,52,Male,Republican
8F7mlOpV,75,1,White,52,Male,Republican
8F7mlOpV,76,-1,White,52,Male,Republican
8F7mlOpV,17,-1,White,52,Male,Republican
8F7mlOpV,55,1,White,52,Male,Republican
8F7mlOpV,20,-1,White,52,Male,Republican
8F7mlOpV,104,-1,White,52,Male,Republican
8F7mlOpV,82,-1,White,52,Male,Republican
sCQO1hdS,41,1,Hispanic,54,Male,Independent
sCQO1hdS,71,-1,Hispanic,54,Male,Independent
sCQO1hdS,95,1,Hispanic,54,Male,Independent
sCQO1hdS,61,-1,Hispanic,54,Male,Independent
sCQO1hdS,90,1,Hispanic,54,Male,Independent
sCQO1hdS,106,1,Hispanic,54,Male,Independent
sCQO1hdS,78,1,Hispanic,54,Male,Independent
sCQO1hdS,36,1,Hispanic,54,Male,Independent
sCQO1hdS,40,1,Hispanic,54,Male,Independent
sCQO1hdS,52,1,Hispanic,54,Male,Independent
sCQO1hdS,108,1,Hispanic,54,Male,Independent
sCQO1hdS,82,-1,Hispanic,54,Male,Independent
sCQO1hdS,81,-1,Hispanic,54,Male,Independent
sCQO1hdS,13,-1,Hispanic,54,Male,Independent
sCQO1hdS,66,-1,Hispanic,54,Male,Independent
sCQO1hdS,59,1,Hispanic,54,Male,Independent
sCQO1hdS,21,1,Hispanic,54,Male,Independent
sCQO1hdS,118,1,Hispanic,54,Male,Independent
sCQO1hdS,112,1,Hispanic,54,Male,Independent
sCQO1hdS,26,1,Hispanic,54,Male,Independent
sCQO1hdS,10,-1,Hispanic,54,Male,Independent
sCQO1hdS,5,-1,Hispanic,54,Male,Independent
sCQO1hdS,34,1,Hispanic,54,Male,Independent
sCQO1hdS,4,-1,Hispanic,54,Male,Independent
ITUz8Jw0,95,1,White,66,Male,Republican
ITUz8Jw0,66,-1,White,66,Male,Republican
ITUz8Jw0,23,1,White,66,Male,Republican
ITUz8Jw0,65,-1,White,66,Male,Republican
ITUz8Jw0,78,1,White,66,Male,Republican
ITUz8Jw0,53,1,White,66,Male,Republican
ITUz8Jw0,0,-1,White,66,Male,Republican
ITUz8Jw0,31,1,White,66,Male,Republican
ITUz8Jw0,52,1,White,66,Male,Republican
ITUz8Jw0,40,1,White,66,Male,Republican
ITUz8Jw0,79,-1,White,66,Male,Republican
ITUz8Jw0,24,1,White,66,Male,Republican
ITUz8Jw0,85,1,White,66,Male,Republican
ITUz8Jw0,46,1,White,66,Male,Republican
ITUz8Jw0,91,1,White,66,Male,Republican
ITUz8Jw0,108,1,White,66,Male,Republican
ITUz8Jw0,8,-1,White,66,Male,Republican
ITUz8Jw0,113,1,White,66,Male,Republican
ITUz8Jw0,119,1,White,66,Male,Republican
ITUz8Jw0,12,-1,White,66,Male,Republican
ITUz8Jw0,105,1,White,66,Male,Republican
ITUz8Jw0,88,1,White,66,Male,Republican
ITUz8Jw0,39,-1,White,66,Male,Republican
ITUz8Jw0,15,-1,White,66,Male,Republican
Rz7KGqMV,108,1,White,61,Male,Democrat
Rz7KGqMV,53,1,White,61,Male,Democrat
