workerId,comment,answer_f,answer_m,race,age,gender,political
sGUNA9Ap,27,0.85,0.35,Hispanic,42,Female,Independent
fq3Zzmbf,45,0.37,0.42,Black,55,Female,Independent
fq3Zzmbf,42,0.97,0.93,Black,55,Female,Independent
fq3Zzmbf,81,0,0.03,Black,55,Female,Independent
fq3Zzmbf,20,0,0,Black,55,Female,Independent
fq3Zzmbf,102,0.09,0.97,Black,55,Female,Independent
fq3Zzmbf,26,0.57,0.06,Black,55,Female,Independent
fq3Zzmbf,74,0.26,0.13,Black,55,Female,Independent
fq3Zzmbf,66,0.04,0,Black,55,Female,Independent
fq3Zzmbf,2,0.07,0,Black,55,Female,Independent
fq3Zzmbf,99,0.56,0.23,Black,55,Female,Independent
fq3Zzmbf,33,1,0.89,Black,55,Female,Independent
fq3Zzmbf,15,0,0,Black,55,Female,Independent
fq3Zzmbf,73,0.06,0,Black,55,Female,Independent
fq3Zzmbf,115,0.88,1,Black,55,Female,Independent
fq3Zzmbf,105,0.48,0.83,Black,55,Female,Independent
fq3Zzmbf,89,0.04,0.46,Black,55,Female,Independent
fq3Zzmbf,51,0.92,0.07,Black,55,Female,Independent
fq3Zzmbf,10,0.06,0,Black,55,Female,Independent
fq3Zzmbf,34,0.96,0.91,Black,55,Female,Independent
fq3Zzmbf,107,1,1,Black,55,Female,Independent
fq3Zzmbf,40,0.99,0.87,Black,55,Female,Independent
fq3Zzmbf,49,0.98,0.96,Black,55,Female,Independent
fq3Zzmbf,67,0,0,Black,55,Female,Independent
fq3Zzmbf,113,0.88,0.92,Black,55,Female,Independent
wprqCkyf,51,0.95,0.85,White,48,Male,Democrat
wprqCkyf,92,0.89,0.82,White,48,Male,Democrat
wprqCkyf,74,0.45,0.55,White,48,Male,Democrat
wprqCkyf,28,0.87,0.75,White,48,Male,Democrat
wprqCkyf,103,0.68,0.93,White,48,Male,Democrat
wprqCkyf,112,0.86,0.87,White,48,Male,Democrat
wprqCkyf,6,0,0,White,48,Male,Democrat
wprqCkyf,10,0.35,0.15,White,48,Male,Democrat
wprqCkyf,97,0.95,0.85,White,48,Male,Democrat
wprqCkyf,23,0.85,0.75,White,48,Male,Democrat
wprqCkyf,52,0.99,0.97,White,48,Male,Democrat
wprqCkyf,96,0.75,0.35,White,48,Male,Democrat
wprqCkyf,78,0.85,0.75,White,48,Male,Democrat
wprqCkyf,61,0.03,0.01,White,48,Male,Democrat
wprqCkyf,63,0.77,0.57,White,48,Male,Democrat
wprqCkyf,33,0.95,0.85,White,48,Male,Democrat
wprqCkyf,49,0.99,0.98,White,48,Male,Democrat
wprqCkyf,65,0.03,0.01,White,48,Male,Democrat
wprqCkyf,87,0.95,0.85,White,48,Male,Democrat
wprqCkyf,109,0.15,0.05,White,48,Male,Democrat
wprqCkyf,30,0.35,0.15,White,48,Male,Democrat
wprqCkyf,39,0.85,0.55,White,48,Male,Democrat
wprqCkyf,26,0.55,0.35,White,48,Male,Democrat
wprqCkyf,105,0.85,0.75,White,48,Male,Democrat
uPOpz0FA,80,1,1,White,67,Female,Democrat
uPOpz0FA,83,0.1,0.05,White,67,Female,Democrat
uPOpz0FA,15,0,0.05,White,67,Female,Democrat
uPOpz0FA,82,0.98,0.91,White,67,Female,Democrat
uPOpz0FA,36,1,1,White,67,Female,Democrat
uPOpz0FA,35,1,1,White,67,Female,Democrat
uPOpz0FA,64,0,0,White,67,Female,Democrat
uPOpz0FA,109,0.99,1,White,67,Female,Democrat
uPOpz0FA,42,1,1,White,67,Female,Democrat
uPOpz0FA,73,0.2,0.3,White,67,Female,Democrat
uPOpz0FA,9,0,0,White,67,Female,Democrat
uPOpz0FA,119,1,1,White,67,Female,Democrat
uPOpz0FA,104,0.98,0.96,White,67,Female,Democrat
uPOpz0FA,21,0.93,0.8,White,67,Female,Democrat
uPOpz0FA,88,0.98,0.81,White,67,Female,Democrat
uPOpz0FA,65,0,0,White,67,Female,Democrat
uPOpz0FA,67,0.71,0.47,White,67,Female,Democrat
uPOpz0FA,87,1,0.95,White,67,Female,Democrat
uPOpz0FA,48,1,1,White,67,Female,Democrat
uPOpz0FA,93,0.85,0.9,White,67,Female,Democrat
uPOpz0FA,34,1,1,White,67,Female,Democrat
uPOpz0FA,39,1,0.98,White,67,Female,Democrat
uPOpz0FA,103,0.8,0.85,White,67,Female,Democrat
uPOpz0FA,101,1,1,White,67,Female,Democrat
DWnilonL,19,0.3,0.2,White,51,Male,Democrat
DWnilonL,51,0.7,0.31,White,51,Male,Democrat
DWnilonL,40,0.87,0.44,White,51,Male,Democrat
DWnilonL,62,0.1,0,White,51,Male,Democrat
DWnilonL,36,0.78,0.14,White,51,Male,Democrat
DWnilonL,95,0.16,0.13,White,51,Male,Democrat
DWnilonL,119,0.77,0.06,White,51,Male,Democrat
DWnilonL,55,0.79,0.17,White,51,Male,Democrat
DWnilonL,68,0.13,0.03,White,51,Male,Democrat
DWnilonL,100,0.09,0.18,White,51,Male,Democrat
DWnilonL,5,0,0,White,51,Male,Democrat
DWnilonL,76,0.03,0.03,White,51,Male,Democrat
DWnilonL,101,0.13,0.08,White,51,Male,Democrat
DWnilonL,109,0.5,0.2,White,51,Male,Democrat
DWnilonL,89,0.04,0.17,White,51,Male,Democrat
DWnilonL,108,0.27,0.38,White,51,Male,Democrat
DWnilonL,58,0.78,0.28,White,51,Male,Democrat
DWnilonL,69,0.02,0.03,White,51,Male,Democrat
DWnilonL,46,0.9,0.18,White,51,Male,Democrat
DWnilonL,97,0.3,0.1,White,51,Male,Democrat
DWnilonL,38,0.19,0.03,White,51,Male,Democrat
DWnilonL,80,0.18,0.04,White,51,Male,Democrat
DWnilonL,33,0.78,0.46,White,51,Male,Democrat
DWnilonL,96,0.13,0.27,White,51,Male,Democrat
AW4czfuq,46,1,0.7,Black,40,Male,Democrat
AW4czfuq,21,0.98,0.5,Black,40,Male,Democrat
AW4czfuq,106,0,0.6,Black,40,Male,Democrat
AW4czfuq,35,0.99,0.6,Black,40,Male,Democrat
AW4czfuq,31,0.9,0.7,Black,40,Male,Democrat
AW4czfuq,63,0.9,0.2,Black,40,Male,Democrat
AW4czfuq,57,0.8,0.6,Black,40,Male,Democrat
AW4czfuq,87,0.99,0.8,Black,40,Male,Democrat
AW4czfuq,97,0.98,0.8,Black,40,Male,Democrat
AW4czfuq,54,1,0.9,Black,40,Male,Democrat
AW4czfuq,55,0.02,0.6,Black,40,Male,Democrat
AW4czfuq,11,0.99,0.88,Black,40,Male,Democrat
AW4czfuq,4,0,0.1,Black,40,Male,Democrat
AW4czfuq,96,0.02,0.5,Black,40,Male,Democrat
AW4czfuq,7,0,0.02,Black,40,Male,Democrat
AW4czfuq,67,0.1,0,Black,40,Male,Democrat
AW4czfuq,10,0.1,0.02,Black,40,Male,Democrat
AW4czfuq,73,0.01,0.65,Black,40,Male,Democrat
AW4czfuq,49,0.99,0.61,Black,40,Male,Democrat
AW4czfuq,32,0.85,0.5,Black,40,Male,Democrat
AW4czfuq,26,0.99,0.5,Black,40,Male,Democrat
AW4czfuq,76,0.02,0.03,Black,40,Male,Democrat
AW4czfuq,104,0,0.3,Black,40,Male,Democrat
AW4czfuq,25,0,0,Black,40,Male,Democrat
wKFZRGC8,95,0.1,1,White,63,Male,Democrat
wKFZRGC8,34,0.05,0.03,White,63,Male,Democrat
wKFZRGC8,14,0.6,0.6,White,63,Male,Democrat
wKFZRGC8,107,0.15,0.45,White,63,Male,Democrat
wKFZRGC8,28,0.05,0.05,White,63,Male,Democrat
wKFZRGC8,113,0.55,0.6,White,63,Male,Democrat
wKFZRGC8,109,0.88,1,White,63,Male,Democrat
wKFZRGC8,114,0.04,0.35,White,63,Male,Democrat
wKFZRGC8,94,0.05,0.05,White,63,Male,Democrat
wKFZRGC8,64,0.02,0,White,63,Male,Democrat
wKFZRGC8,65,0,0,White,63,Male,Democrat
wKFZRGC8,99,0.05,0.15,White,63,Male,Democrat
wKFZRGC8,85,0.9,0.15,White,63,Male,Democrat
wKFZRGC8,32,0,0.5,White,63,Male,Democrat
wKFZRGC8,118,0.09,0.77,White,63,Male,Democrat
wKFZRGC8,117,0.46,0.77,White,63,Male,Democrat
wKFZRGC8,27,0.29,0.5,White,63,Male,Democrat
wKFZRGC8,80,0.75,0.85,White,63,Male,Democrat
wKFZRGC8,4,0,0,White,63,Male,Democrat
wKFZRGC8,5,0,0,White,63,Male,Democrat
wKFZRGC8,112,0.13,0.85,White,63,Male,Democrat
wKFZRGC8,37,0.9,0.39,White,63,Male,Democrat
wKFZRGC8,0,0,0,White,63,Male,Democrat
wKFZRGC8,21,0,0,White,63,Male,Democrat
3PcxuUaV,103,0.45,0.45,White,51,Female,Independent
3PcxuUaV,7,0.35,0.25,White,51,Female,Independent
3PcxuUaV,42,1,0.89,White,51,Female,Independent
3PcxuUaV,107,0.58,0.57,White,51,Female,Independent
3PcxuUaV,23,0.55,0.55,White,51,Female,Independent
3PcxuUaV,56,0.65,0.55,White,51,Female,Independent
3PcxuUaV,55,0.55,0.25,White,51,Female,Independent
3PcxuUaV,75,0.35,0.25,White,51,Female,Independent
3PcxuUaV,8,0.05,0.05,White,51,Female,Independent
3PcxuUaV,36,0.01,0.01,White,51,Female,Independent
3PcxuUaV,102,0.45,0.45,White,51,Female,Independent
3PcxuUaV,70,0.46,0.37,White,51,Female,Independent
3PcxuUaV,2,0.05,0.05,White,51,Female,Independent
3PcxuUaV,80,0.15,0.15,White,51,Female,Independent
3PcxuUaV,21,0.55,0.45,White,51,Female,Independent
3PcxuUaV,16,0.25,0.15,White,51,Female,Independent
3PcxuUaV,59,0.88,0.89,White,51,Female,Independent
3PcxuUaV,27,0.15,0.05,White,51,Female,Independent
3PcxuUaV,84,0.55,0.45,White,51,Female,Independent
3PcxuUaV,85,0.68,0.57,White,51,Female,Independent
3PcxuUaV,48,1,0.89,White,51,Female,Independent
3PcxuUaV,25,0.15,0.05,White,51,Female,Independent
3PcxuUaV,34,0.98,0.88,White,51,Female,Independent
3PcxuUaV,37,0.55,0.15,White,51,Female,Independent
IU1J6ANM,91,0.55,0.55,Black,35,Female,Democrat
IU1J6ANM,68,0.45,0.44,Black,35,Female,Democrat
IU1J6ANM,44,0.85,0.75,Black,35,Female,Democrat
IU1J6ANM,36,0.55,0.05,Black,35,Female,Democrat
IU1J6ANM,73,0.45,0.45,Black,35,Female,Democrat
IU1J6ANM,81,0.25,0.65,Black,35,Female,Democrat
IU1J6ANM,60,0,0,Black,35,Female,Democrat
IU1J6ANM,3,0.55,0.35,Black,35,Female,Democrat
IU1J6ANM,37,0.95,0.35,Black,35,Female,Democrat
IU1J6ANM,71,0.55,0.45,Black,35,Female,Democrat
IU1J6ANM,15,0.55,0.35,Black,35,Female,Democrat
IU1J6ANM,102,0.55,0.75,Black,35,Female,Democrat
IU1J6ANM,118,0.25,0.87,Black,35,Female,Democrat
IU1J6ANM,1,0,0.05,Black,35,Female,Democrat
IU1J6ANM,14,0.15,0.25,Black,35,Female,Democrat
IU1J6ANM,2,0.05,0.35,Black,35,Female,Democrat
IU1J6ANM,109,0.55,0.85,Black,35,Female,Democrat
IU1J6ANM,88,0.45,0.35,Black,35,Female,Democrat
IU1J6ANM,29,0.45,0.25,Black,35,Female,Democrat
IU1J6ANM,100,0.55,0.65,Black,35,Female,Democrat
IU1J6ANM,20,0.15,0.05,Black,35,Female,Democrat
IU1J6ANM,72,0.34,0.64,Black,35,Female,Democrat
IU1J6ANM,114,0.35,0.45,Black,35,Female,Democrat
IU1J6ANM,101,0.45,0.95,Black,35,Female,Democrat
e0622E7N,49,0.95,0.55,White,65,Female,Republican
e0622E7N,59,0.95,0.25,White,65,Female,Republican
e0622E7N,11,0.35,0.35,White,65,Female,Republican
e0622E7N,21,0.15,0,White,65,Female,Republican
e0622E7N,87,0.75,0.05,White,65,Female,Republican
e0622E7N,65,0,0,White,65,Female,Republican
e0622E7N,23,0.55,0.85,White,65,Female,Republican
e0622E7N,63,0.05,0.03,White,65,Female,Republican
e0622E7N,37,0.85,0.25,White,65,Female,Republican
e0622E7N,38,0.15,0.05,White,65,Female,Republican
e0622E7N,57,0.95,0.75,White,65,Female,Republican
e0622E7N,78,0.35,0.25,White,65,Female,Republican
e0622E7N,106,0.65,0.75,White,65,Female,Republican
e0622E7N,35,0.98,0.4,White,65,Female,Republican
e0622E7N,64,0,0,White,65,Female,Republican
e0622E7N,6,0,0.15,White,65,Female,Republican
e0622E7N,18,0.55,0.15,White,65,Female,Republican
e0622E7N,112,0.95,0.35,White,65,Female,Republican
e0622E7N,83,0.35,0.15,White,65,Female,Republican
e0622E7N,55,0.95,0.45,White,65,Female,Republican
e0622E7N,54,0.95,0.4,White,65,Female,Republican
e0622E7N,58,0.98,0.65,White,65,Female,Republican
e0622E7N,5,0,0,White,65,Female,Republican
e0622E7N,26,0.65,0.25,White,65,Female,Republican
UcZm0lFC,107,0.59,0.68,White,29,Female,Independent
UcZm0lFC,69,0,0.06,White,29,Female,Independent
UcZm0lFC,45,0.88,0.85,White,29,Female,Independent
UcZm0lFC,1,0,0,White,29,Female,Independent
UcZm0lFC,59,0.19,0.08,White,29,Female,Independent
UcZm0lFC,62,0,0,White,29,Female,Independent
UcZm0lFC,116,0.95,0.95,White,29,Female,Independent
UcZm0lFC,38,0.55,0.25,White,29,Female,Independent
UcZm0lFC,97,0.08,0.05,White,29,Female,Independent
UcZm0lFC,95,0.04,0.14,White,29,Female,Independent
UcZm0lFC,78,0.15,0.35,White,29,Female,Independent
UcZm0lFC,30,0.13,0.02,White,29,Female,Independent
UcZm0lFC,76,0.04,0.03,White,29,Female,Independent
UcZm0lFC,6,0,0,White,29,Female,Independent
UcZm0lFC,34,0.53,0.17,White,29,Female,Independent
UcZm0lFC,10,0.75,0.05,White,29,Female,Independent
UcZm0lFC,103,0.06,0.9,White,29,Female,Independent
UcZm0lFC,15,0.05,0,White,29,Female,Independent
UcZm0lFC,79,0.05,0.05,White,29,Female,Independent
UcZm0lFC,98,0.05,0.87,White,29,Female,Independent
UcZm0lFC,2,0,0.03,White,29,Female,Independent
UcZm0lFC,19,0,0.03,White,29,Female,Independent
UcZm0lFC,32,0.75,0.06,White,29,Female,Independent
UcZm0lFC,80,0.08,0.06,White,29,Female,Independent
G51ZfHnX,71,0,0,Black,49,Female,Democrat
G51ZfHnX,17,0.45,0.55,Black,49,Female,Democrat
G51ZfHnX,113,0.95,0.95,Black,49,Female,Democrat
G51ZfHnX,88,0.45,0.55,Black,49,Female,Democrat
G51ZfHnX,79,0.15,0.45,Black,49,Female,Democrat
G51ZfHnX,82,0.15,0.15,Black,49,Female,Democrat
G51ZfHnX,25,0.95,0.85,Black,49,Female,Democrat
G51ZfHnX,23,0.15,0.45,Black,49,Female,Democrat
G51ZfHnX,90,0.05,0.05,Black,49,Female,Democrat
G51ZfHnX,109,0.95,0.95,Black,49,Female,Democrat
G51ZfHnX,80,0.85,0.85,Black,49,Female,Democrat
G51ZfHnX,6,0,0,Black,49,Female,Democrat
G51ZfHnX,78,0.55,0.65,Black,49,Female,Democrat
G51ZfHnX,101,0.55,0.55,Black,49,Female,Democrat
G51ZfHnX,91,0.05,0.15,Black,49,Female,Democrat
G51ZfHnX,104,0.05,0.45,Black,49,Female,Democrat
G51ZfHnX,84,0.85,0.85,Black,49,Female,Democrat
G51ZfHnX,75,0.85,0.85,Black,49,Female,Democrat
G51ZfHnX,86,0.35,0.45,Black,49,Female,Democrat
G51ZfHnX,62,0.05,0.15,Black,49,Female,Democrat
G51ZfHnX,116,0.95,0.95,Black,49,Female,Democrat
G51ZfHnX,18,0,0,Black,49,Female,Democrat
G51ZfHnX,11,0.45,0.55,Black,49,Female,Democrat
G51ZfHnX,56,0.95,0.75,Black,49,Female,Democrat
IUX2KTos,96,0,0,White,37,Female,Independent
IUX2KTos,14,0,0.15,White,37,Female,Independent
IUX2KTos,107,1,1,White,37,Female,Independent
IUX2KTos,10,0,0,White,37,Female,Independent
IUX2KTos,111,0.75,0.75,White,37,Female,Independent
IUX2KTos,106,0.55,0.55,White,37,Female,Independent
IUX2KTos,51,1,1,White,37,Female,Independent
IUX2KTos,69,0.55,0.35,White,37,Female,Independent
IUX2KTos,29,0.75,0.35,White,37,Female,Independent
IUX2KTos,41,0.85,0.55,White,37,Female,Independent
IUX2KTos,37,1,0.55,White,37,Female,Independent
IUX2KTos,18,0,0,White,37,Female,Independent
IUX2KTos,87,0.55,0.55,White,37,Female,Independent
IUX2KTos,99,0.55,0.25,White,37,Female,Independent
IUX2KTos,67,0,0,White,37,Female,Independent
IUX2KTos,83,0,0,White,37,Female,Independent
IUX2KTos,58,1,1,White,37,Female,Independent
IUX2KTos,53,1,1,White,37,Female,Independent
IUX2KTos,114,0.55,0.55,White,37,Female,Independent
IUX2KTos,76,0.15,0.15,White,37,Female,Independent
IUX2KTos,117,1,1,White,37,Female,Independent
IUX2KTos,32,0.15,0,White,37,Female,Independent
IUX2KTos,26,0,0,White,37,Female,Independent
IUX2KTos,11,0.75,0.35,White,37,Female,Independent
xuIka6Fd,89,0.35,0.35,White,34,Male,Independent
xuIka6Fd,99,0.55,0.45,White,34,Male,Independent
xuIka6Fd,55,0.75,0.55,White,34,Male,Independent
xuIka6Fd,84,0.55,0.55,White,34,Male,Independent
xuIka6Fd,73,0.45,0.45,White,34,Male,Independent
xuIka6Fd,80,0.45,0.35,White,34,Male,Independent
xuIka6Fd,2,0.15,0.15,White,34,Male,Independent
xuIka6Fd,39,0.75,0.55,White,34,Male,Independent
xuIka6Fd,79,0.55,0.45,White,34,Male,Independent
xuIka6Fd,54,0.65,0.55,White,34,Male,Independent
xuIka6Fd,111,0.25,0.25,White,34,Male,Independent
xuIka6Fd,17,0.15,0.15,White,34,Male,Independent
xuIka6Fd,45,0.75,0.55,White,34,Male,Independent
xuIka6Fd,93,0,0,White,34,Male,Independent
xuIka6Fd,29,0.65,0.55,White,34,Male,Independent
xuIka6Fd,13,0.45,0.15,White,34,Male,Independent
xuIka6Fd,11,0.45,0.25,White,34,Male,Independent
xuIka6Fd,87,0.35,0.35,White,34,Male,Independent
xuIka6Fd,30,0.85,0.55,White,34,Male,Independent
xuIka6Fd,26,0.45,0.25,White,34,Male,Independent
xuIka6Fd,102,0.35,0.65,White,34,Male,Independent
xuIka6Fd,31,0.65,0.65,White,34,Male,Independent
xuIka6Fd,64,0.25,0.15,White,34,Male,Independent
xuIka6Fd,59,0.45,0.35,White,34,Male,Independent
RiGERQS0,110,0.5,0.95,White,36,Male,Independent
RiGERQS0,36,1,0.51,White,36,Male,Independent
RiGERQS0,37,0.95,0.1,White,36,Male,Independent
RiGERQS0,21,0.51,0,White,36,Male,Independent
RiGERQS0,77,0.16,0.31,White,36,Male,Independent
RiGERQS0,28,0.7,0,White,36,Male,Independent
RiGERQS0,72,0,0.05,White,36,Male,Independent
RiGERQS0,74,0,0.05,White,36,Male,Independent
RiGERQS0,106,0.9,0.95,White,36,Male,Independent
RiGERQS0,115,0.85,1,White,36,Male,Independent
RiGERQS0,15,0.66,0.1,White,36,Male,Independent
RiGERQS0,109,0.61,0,White,36,Male,Independent
RiGERQS0,65,0,0,White,36,Male,Independent
RiGERQS0,29,0.7,0.1,White,36,Male,Independent
RiGERQS0,112,0.49,0.95,White,36,Male,Independent
RiGERQS0,62,0.3,0,White,36,Male,Independent
RiGERQS0,111,0.95,0.95,White,36,Male,Independent
RiGERQS0,5,0,0,White,36,Male,Independent
RiGERQS0,91,0.11,0.31,White,36,Male,Independent
RiGERQS0,83,0,0.05,White,36,Male,Independent
RiGERQS0,44,0.95,0.7,White,36,Male,Independent
RiGERQS0,96,0.1,0.82,White,36,Male,Independent
RiGERQS0,22,0.51,0.51,White,36,Male,Independent
RiGERQS0,103,0,0.55,White,36,Male,Independent
QZ0ZvaML,33,1,0.95,White,69,Female,Democrat
QZ0ZvaML,46,1,1,White,69,Female,Democrat
QZ0ZvaML,95,0.45,0.45,White,69,Female,Democrat
QZ0ZvaML,25,0.05,0.05,White,69,Female,Democrat
QZ0ZvaML,35,1,1,White,69,Female,Democrat
QZ0ZvaML,44,0.9,0.85,White,69,Female,Democrat
QZ0ZvaML,43,1,0.95,White,69,Female,Democrat
QZ0ZvaML,15,0,0,White,69,Female,Democrat
QZ0ZvaML,19,0.5,0.45,White,69,Female,Democrat
QZ0ZvaML,101,0.85,0.85,White,69,Female,Democrat
QZ0ZvaML,111,0.75,0.75,White,69,Female,Democrat
QZ0ZvaML,53,1,1,White,69,Female,Democrat
QZ0ZvaML,31,0.95,0.91,White,69,Female,Democrat
QZ0ZvaML,30,0.85,0.81,White,69,Female,Democrat
QZ0ZvaML,66,0,0,White,69,Female,Democrat
QZ0ZvaML,48,1,1,White,69,Female,Democrat
QZ0ZvaML,7,0,0,White,69,Female,Democrat
QZ0ZvaML,71,0,0,White,69,Female,Democrat
QZ0ZvaML,32,0.15,0.15,White,69,Female,Democrat
QZ0ZvaML,11,0.05,0.05,White,69,Female,Democrat
QZ0ZvaML,37,0.95,0.95,White,69,Female,Democrat
QZ0ZvaML,68,0.2,0.25,White,69,Female,Democrat
QZ0ZvaML,38,0.71,0.61,White,69,Female,Democrat
QZ0ZvaML,116,1,1,White,69,Female,Democrat
8UinYJuQ,88,0.95,0.45,White,51,Male,Independent
8UinYJuQ,16,0.05,0.55,White,51,Male,Independent
8UinYJuQ,71,0.05,0.45,White,51,Male,Independent
8UinYJuQ,18,0.05,0.55,White,51,Male,Independent
8UinYJuQ,108,0.85,0.95,White,51,Male,Independent
8UinYJuQ,118,0.95,0.75,White,51,Male,Independent
8UinYJuQ,82,0.05,0.55,White,51,Male,Independent
8UinYJuQ,1,0,0.55,White,51,Male,Independent
8UinYJuQ,20,0.55,0.05,White,51,Male,Independent
8UinYJuQ,39,0.95,0.05,White,51,Male,Independent
8UinYJuQ,67,0.05,0.15,White,51,Male,Independent
8UinYJuQ,53,0.95,0.75,White,51,Male,Independent
8UinYJuQ,14,0.05,0.45,White,51,Male,Independent
8UinYJuQ,54,0.99,0.45,White,51,Male,Independent
8UinYJuQ,93,0.95,0.45,White,51,Male,Independent
8UinYJuQ,98,0.05,0.95,White,51,Male,Independent
8UinYJuQ,11,0.85,0.35,White,51,Male,Independent
8UinYJuQ,46,0.95,0.55,White,51,Male,Independent
8UinYJuQ,68,0.85,0.45,White,51,Male,Independent
8UinYJuQ,62,0.05,0.45,White,51,Male,Independent
8UinYJuQ,66,0.85,0.55,White,51,Male,Independent
8UinYJuQ,70,0.05,0.45,White,51,Male,Independent
8UinYJuQ,110,0.75,0.95,White,51,Male,Independent
8UinYJuQ,15,0.05,0.05,White,51,Male,Independent
iKwAavZy,93,0.89,0.75,Black,34,Female,Democrat
iKwAavZy,22,0.81,0.76,Black,34,Female,Democrat
iKwAavZy,53,0.99,0.95,Black,34,Female,Democrat
iKwAavZy,6,0.01,0.2,Black,34,Female,Democrat
iKwAavZy,73,0.48,0.25,Black,34,Female,Democrat
iKwAavZy,68,0.87,0.7,Black,34,Female,Democrat
iKwAavZy,117,1,0.91,Black,34,Female,Democrat
iKwAavZy,44,0.9,0.72,Black,34,Female,Democrat
iKwAavZy,20,0.03,0,Black,34,Female,Democrat
iKwAavZy,63,0.88,0.71,Black,34,Female,Democrat
iKwAavZy,49,0.97,0.83,Black,34,Female,Democrat
iKwAavZy,33,0.98,0.83,Black,34,Female,Democrat
iKwAavZy,31,1,0.9,Black,34,Female,Democrat
iKwAavZy,39,0.95,0.82,Black,34,Female,Democrat
iKwAavZy,102,0.9,0.95,Black,34,Female,Democrat
iKwAavZy,82,0.85,0.72,Black,34,Female,Democrat
iKwAavZy,35,0.99,0.9,Black,34,Female,Democrat
iKwAavZy,10,0.95,0.92,Black,34,Female,Democrat
iKwAavZy,113,0.85,0.77,Black,34,Female,Democrat
iKwAavZy,114,1,0.9,Black,34,Female,Democrat
iKwAavZy,14,0.96,0.9,Black,34,Female,Democrat
iKwAavZy,83,0.72,0.5,Black,34,Female,Democrat
iKwAavZy,84,0.95,0.9,Black,34,Female,Democrat
iKwAavZy,99,0.99,0.87,Black,34,Female,Democrat
AdWjitah,42,0.97,0.98,White,32,Female,Democrat
AdWjitah,8,0.02,0.03,White,32,Female,Democrat
AdWjitah,117,0.93,0.98,White,32,Female,Democrat
AdWjitah,4,0.02,0.06,White,32,Female,Democrat
AdWjitah,102,0.24,0.89,White,32,Female,Democrat
AdWjitah,76,0.08,0.06,White,32,Female,Democrat
AdWjitah,83,0.13,0.09,White,32,Female,Democrat
AdWjitah,25,0.72,0.13,White,32,Female,Democrat
AdWjitah,100,0.96,0.86,White,32,Female,Democrat
AdWjitah,34,1,0.99,White,32,Female,Democrat
AdWjitah,82,0.68,0.42,White,32,Female,Democrat
AdWjitah,44,0.99,0.93,White,32,Female,Democrat
AdWjitah,32,0.93,0.18,White,32,Female,Democrat
AdWjitah,29,0.27,0.09,White,32,Female,Democrat
AdWjitah,12,0.02,0.04,White,32,Female,Democrat
AdWjitah,58,0.98,0.97,White,32,Female,Democrat
AdWjitah,5,0.02,0.02,White,32,Female,Democrat
AdWjitah,17,0.29,0.18,White,32,Female,Democrat
AdWjitah,74,0.14,0.18,White,32,Female,Democrat
AdWjitah,68,0.68,0.71,White,32,Female,Democrat
AdWjitah,89,0.12,0.48,White,32,Female,Democrat
AdWjitah,46,0.97,0.94,White,32,Female,Democrat
AdWjitah,51,0.92,0.82,White,32,Female,Democrat
AdWjitah,93,0.89,0.87,White,32,Female,Democrat
KqdNGcDV,36,0.95,0.95,Asian,33,Male,Democrat
KqdNGcDV,13,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,98,0.85,0.75,Asian,33,Male,Democrat
KqdNGcDV,41,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,78,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,84,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,16,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,14,0.35,0.35,Asian,33,Male,Democrat
KqdNGcDV,57,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,114,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,79,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,94,0.45,0.45,Asian,33,Male,Democrat
KqdNGcDV,112,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,27,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,102,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,40,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,20,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,1,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,86,0.75,0.85,Asian,33,Male,Democrat
KqdNGcDV,15,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,60,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,118,0.85,0.85,Asian,33,Male,Democrat
KqdNGcDV,34,0.75,0.75,Asian,33,Male,Democrat
KqdNGcDV,46,0.95,0.95,Asian,33,Male,Democrat
dkurUAg2,25,0.97,0.83,White,50,Male,Democrat
dkurUAg2,54,1,1,White,50,Male,Democrat
dkurUAg2,59,1,1,White,50,Male,Democrat
dkurUAg2,4,0,0,White,50,Male,Democrat
dkurUAg2,76,0.89,0.82,White,50,Male,Democrat
dkurUAg2,42,1,1,White,50,Male,Democrat
dkurUAg2,2,0,0,White,50,Male,Democrat
dkurUAg2,86,0.97,0.88,White,50,Male,Democrat
dkurUAg2,68,0.14,0.04,White,50,Male,Democrat
dkurUAg2,51,0.92,0.83,White,50,Male,Democrat
dkurUAg2,17,0.07,0.06,White,50,Male,Democrat
dkurUAg2,100,1,1,White,50,Male,Democrat
dkurUAg2,81,0.33,0.25,White,50,Male,Democrat
